5.171722e-01	6.916817e-01	-2.467241e-01
5.128059e-01	7.083908e-01	-2.321507e-01
5.090356e-01	7.095716e-01	-2.322020e-01
5.054756e-01	7.106264e-01	-2.321895e-01
5.220159e-01	7.065144e-01	-2.325354e-01
5.253277e-01	7.061106e-01	-2.325700e-01
5.284014e-01	7.052541e-01	-2.324900e-01
4.994289e-01	7.047905e-01	-1.391457e-01
5.305587e-01	6.983317e-01	-1.377646e-01
5.088938e-01	6.764627e-01	-2.111875e-01
5.210278e-01	6.740433e-01	-2.105489e-01
4.704446e-01	6.086737e-01	-6.294158e-02
5.552676e-01	6.020088e-01	-9.800692e-02
4.666774e-01	4.976456e-01	-2.566143e-02
5.655990e-01	4.867095e-01	-8.191907e-02
4.534220e-01	3.926927e-01	-1.021093e-01
5.699074e-01	3.768507e-01	-1.547658e-01
4.495836e-01	3.569298e-01	-1.273312e-01
5.757280e-01	3.447392e-01	-1.838520e-01
4.495229e-01	3.538418e-01	-1.602186e-01
5.699555e-01	3.416349e-01	-2.104590e-01
4.525551e-01	3.664616e-01	-1.174582e-01
5.646788e-01	3.511774e-01	-1.678744e-01
4.961473e-01	3.756555e-01	2.303740e-02
5.394955e-01	3.750100e-01	-2.304593e-02
4.844016e-01	2.321942e-01	6.754913e-02
5.377777e-01	2.247036e-01	1.167889e-02
4.874388e-01	8.519116e-02	1.972054e-01
5.421670e-01	7.827765e-02	1.370778e-01
4.968042e-01	6.147691e-02	2.056008e-01
5.393955e-01	5.824456e-02	1.448006e-01
4.624872e-01	4.193929e-02	1.217082e-01
5.458767e-01	3.621912e-02	5.050939e-02
5.170674e-01	6.926054e-01	-1.824677e-01
5.125999e-01	7.086745e-01	-1.681865e-01
5.088760e-01	7.096579e-01	-1.682031e-01
5.052149e-01	7.106122e-01	-1.681744e-01
5.219944e-01	7.070467e-01	-1.682046e-01
5.253294e-01	7.066520e-01	-1.682370e-01
5.284537e-01	7.059132e-01	-1.681388e-01
4.994820e-01	7.045036e-01	-8.552787e-02
5.312773e-01	6.994228e-01	-8.494139e-02
5.089709e-01	6.768421e-01	-1.516098e-01
5.213149e-01	6.753212e-01	-1.512220e-01
4.711711e-01	6.092669e-01	-4.058844e-02
5.555385e-01	6.023070e-01	-4.261301e-02
4.664420e-01	4.983070e-01	-2.214358e-02
5.647637e-01	4.867026e-01	-2.379029e-02
4.530784e-01	3.941264e-01	-9.523953e-02
5.702348e-01	3.763953e-01	-9.716402e-02
4.482001e-01	3.580657e-01	-1.199969e-01
5.756958e-01	3.430358e-01	-1.232499e-01
4.493326e-01	3.570372e-01	-1.504149e-01
5.702432e-01	3.405986e-01	-1.523689e-01
4.528498e-01	3.699388e-01	-1.094001e-01
5.655609e-01	3.511685e-01	-1.115429e-01
4.911054e-01	3.804390e-01	1.155351e-02
5.380015e-01	3.780488e-01	-1.150841e-02
4.838133e-01	2.319182e-01	2.599086e-02
5.398878e-01	2.261421e-01	5.550925e-03
4.866037e-01	8.541699e-02	1.245387e-01
5.417477e-01	7.979973e-02	1.053478e-01
4.950551e-01	6.232486e-02	1.291092e-01
5.375619e-01	5.903373e-02	1.091785e-01
4.605564e-01	4.417749e-02	4.127490e-02
5.466114e-01	3.612216e-02	1.250472e-02
5.168068e-01	6.927988e-01	-2.090414e-01
5.124065e-01	7.088163e-01	-1.943168e-01
