5.119691e-01	8.724067e-01	-2.899714e-01
5.071553e-01	8.891589e-01	-2.711829e-01
5.029059e-01	8.900967e-01	-2.712642e-01
4.993784e-01	8.904485e-01	-2.711998e-01
5.182425e-01	8.857623e-01	-2.715584e-01
5.216259e-01	8.844658e-01	-2.715527e-01
5.255011e-01	8.830149e-01	-2.714624e-01
4.923964e-01	8.839957e-01	-1.527644e-01
5.279925e-01	8.752992e-01	-1.537069e-01
5.036284e-01	8.544223e-01	-2.452849e-01
5.170151e-01	8.508056e-01	-2.456074e-01
4.534420e-01	7.827634e-01	-6.847285e-02
5.483993e-01	7.775927e-01	-8.902261e-02
3.938712e-01	7.728893e-01	-7.395376e-02
6.210651e-01	7.544700e-01	-1.024469e-01
3.301083e-01	7.763208e-01	-1.822070e-01
6.927177e-01	7.443449e-01	-2.079435e-01
3.105527e-01	7.735361e-01	-2.021515e-01
7.122856e-01	7.391596e-01	-2.271554e-01
3.073443e-01	7.756565e-01	-2.408659e-01
7.142780e-01	7.401288e-01	-2.684267e-01
3.150132e-01	7.740533e-01	-2.034520e-01
7.068504e-01	7.405725e-01	-2.298801e-01
4.731978e-01	5.319913e-01	1.050483e-02
5.258661e-01	5.333849e-01	-1.047684e-02
4.619114e-01	3.601751e-01	2.537530e-02
5.296030e-01	3.605100e-01	-9.823558e-03
4.529738e-01	1.796403e-01	1.334653e-01
5.421813e-01	1.823519e-01	1.101960e-01
4.599584e-01	1.501147e-01	1.359398e-01
5.373210e-01	1.559873e-01	1.147459e-01
4.253544e-01	1.365446e-01	1.835464e-02
5.579665e-01	1.361139e-01	-7.409160e-03
5.121140e-01	8.720130e-01	-3.100488e-01
5.072306e-01	8.888656e-01	-2.922432e-01
5.030822e-01	8.898695e-01	-2.923335e-01
4.993924e-01	8.903331e-01	-2.922733e-01
5.182919e-01	8.852834e-01	-2.933870e-01
5.218906e-01	8.839147e-01	-2.933866e-01
5.256239e-01	8.825147e-01	-2.932968e-01
4.924017e-01	8.838539e-01	-1.722685e-01
5.281922e-01	8.734958e-01	-1.761912e-01
5.036430e-01	8.540150e-01	-2.638992e-01
5.170420e-01	8.502908e-01	-2.651260e-01
4.537331e-01	7.830654e-01	-7.676136e-02
5.486349e-01	7.774211e-01	-1.090867e-01
3.955565e-01	7.730496e-01	-7.418603e-02
6.210495e-01	7.533492e-01	-1.208126e-01
3.336599e-01	7.768352e-01	-1.805716e-01
6.892565e-01	7.431556e-01	-2.350244e-01
3.131078e-01	7.735427e-01	-2.013239e-01
7.097763e-01	7.414490e-01	-2.578477e-01
3.103301e-01	7.772887e-01	-2.395713e-01
7.110572e-01	7.404231e-01	-2.987087e-01
3.188680e-01	7.755579e-01	-2.017892e-01
7.033073e-01	7.401860e-01	-2.567597e-01
4.731464e-01	5.319425e-01	1.300063e-02
5.253786e-01	5.333595e-01	-1.298546e-02
4.627441e-01	3.601502e-01	4.108847e-02
5.296691e-01	3.604344e-01	-7.551999e-03
4.532735e-01	1.798571e-01	1.607050e-01
5.419547e-01	1.825077e-01	1.142895e-01
